Column1,company_name,title,description,max_salary,pay_period,location,company_id,views,med_salary,min_salary,formatted_work_type,applies,original_listed_time,remote_allowed,job_posting_url,application_url,application_type,expiry,closed_time,formatted_experience_level,skills_desc,listed_time,posting_domain,sponsored,work_type,currency,compensation_type,normalized_salary,zip_code,fips
3904951107,Dice,Google Cloud Platform Data Architect,"Dice is the leading career destination for tech experts at every stage of their careers. Our client, Swift Strategic Solutions Inc, is seeking the following. Apply via Dice today!

A technology services client of ours is looking for Google Cloud Platform Data Architect skills their ongoing projects.

Below are the additional details of this role:

Required Skills:

Experience: 10+ years of hands-on experience as a Data Architect or a similar role, with a strong focus on Google Cloud Platform with minimum of 5+ yearsTechnical Skills: In-depth knowledge of Google Cloud Platform services (BigQuery, Dataproc, Dataflow, Cloud Storage, Pub/Sub, etc.), Python, and SQL.Analytical Mindset: Strategic thinking and problem-solving skills with the ability to analyze complex data sets and derive actionable insights.Communication: Excellent written and verbal communication, with the ability to present technical concepts to diverse audiences.Project Management: Experience in managing data-related projects and delivering solutions on time and within budget.

This role can be W2 and open for resources.",,,"San Jose, CA",6849,8,,,Full-time,,1.71E+12,,https://www.linkedin.com/jobs/view/3904951107/?trk=jobs_biz_prem_srch,https://click.appcast.io/track/j7vcwh3?cs=ivj&sjg=3073,OffsiteApply,1.72E+12,,Mid-Senior level,,1.71E+12,click.appcast.io,0,FULL_TIME,,,,95101,6085
3904951326,Dice,Senior Cloud Solutions Lead (Management Consulting),"Dice is the leading career destination for tech experts at every stage of their careers. Our client, ITTConnect, is seeking the following. Apply via Dice today!

ITTConnect is seeking a Senior Cloud Solutions Lead to work for a client in the Atlanta area. This is a position with a client that is a global leader in consulting, digital transformation, technology and engineering services present in nearly 50 countries. The end client is in the telecommunications space (internet, cable TV, cellular provider).

Job location: Hybrid, at least two days in the office in Sandy Springs, GA and three days at home .

As a Cloud Solutions Lead in the telecommunications domain, your role is pivotal in shaping how telecom companies manage and utilize their data. Here are some key responsibilities and qualifications for this position:

Technical Leadership:

Provide thought leadership on High-Level Architecture and Design, data modeling, and Big Data strategy, both to peers and to key stakeholders in the Client.Collaborate with the Application Development team to analyze, identify, design, and implement data sourcing processes.Define technical principles, vision, and standards for data warehouses.High level presentation and influencing skills to convey strategy and roadmaps for the Clients.

Technical Expertise:

Although this is not a hands-on role, you should have worked extensively with technologies such as AWS, Python, Snowflake, Hadoop, Hive, Spark, HBase, and more.Familiarity with any Telecom Domain models would be an asset.Champion and implement analytics data.

Data Modeling and Architecture:

Design and build robust, high-performance, and adaptable data solutions optimized for modern platforms (Big Data, Relational, No-SQL, OLAP).Translate business user requirements into technical solutions.Generate Data Definition Language (DDL) scripts from data modeling tools.Lead the architecture, design, and development of business intelligence platforms.

Qualifications

Education:

A relevant degree such as Bachelor s or College Degree in Computer Science, Engineering, Technical, Mathematics, Information Technology, Information Systems, Business, Education, or Computer Engineering.

Certifications:

AWS, Google Cloud Platform, Azure.CDMP, MDM, DBA, SQL, SAP, TOGAF, API, CISSP, or VCP.

Skills:

SparkPythonAnalytical products offered as a serviceHiveSQLUnderstanding of marketing metricsData integrationIndustry trends

Experience:

12+ years of IT experienceExperience working for large IT Outsourcing / Management Consulting firmsDemonstrated attention to quality and accuracy.Strong leadership and motivation abilities.

Senior Cloud Solutions Lead (Management Consulting)",,,"Atlanta, GA",6849,4,,,Full-time,,1.71E+12,,https://www.linkedin.com/jobs/view/3904951326/?trk=jobs_biz_prem_srch,https://click.appcast.io/track/j7vcxd3?cs=ivj&sjg=3073,OffsiteApply,1.72E+12,,Mid-Senior level,,1.71E+12,click.appcast.io,0,FULL_TIME,,,,30303,13121
3904951503,Dice,Oracle ERP Cloud Functional Specialist - Cash Management Process Area,"Dice is the leading career destination for tech experts at every stage of their careers. Our client, Canopy One Solutions Inc, is seeking the following. Apply via Dice today!

Greetings from Canopy One Solutions,

Hope your day is treating you well!

Please glance the requirement & respond me back with your finest consultant Resumes & Contact Details.

Project Details:

Role:Oracle ERP Cloud Functional Specialist - Cash Management Process Area

Location:1101 4th St. SW, Suite 350, Washington DC 20004

Duration:6+ months/longterm

Type:1099/W2

Interview Criteria: Telephonic + Skype

Job Description: 

Duties and Responsibilities:

The Contractor shall be responsible for providing business system analyst, solving business problems, business architecture, process optimization, business rules, business cases, business requirements, organizational change (communications), and UAT. 12+ years of experience. Formulates and defines systems scope and objectives based on user needs and a thorough understanding of business systems and industry requirements.

 The role of Business System Analysis ' Oracle Cloud ERP is to understand and document current business procedures and identify areas for improvement. This person will provide hands-on business process requirements analysis in support of Oracle Cloud ERP and related applications. In collaboration with internal departments and external resources, plans, designs and implements financial systems solutions. A thorough understanding of the current state of the organization is necessary prior to recommending changes related to implementing a new business solution. Under general supervision, formulate and define system scope and objectives through research The business systems analyst is responsible for the knowledge transfer of business requirements to the application developers. The business analyst shall be able to make cogent arguments recommending a course of action The Business analyst needs to scour through enormous amounts of information in the business area they support to find the salient points. New business patterns happen all the time and detecting them can provide a significant advantage. The business analyst shall be able to identify and address the change in the business process The business analyst shall understand the variety of standard ideas and methods for requirements gathering and translate what the business wants into IT requirements and functional design specifications The business analyst shall be able to create trust between Business and IT teams. The business analyst shall assist in identifying and implementing various software solutions The business analyst shall provide application support for business users The business analyst shall have the ability to write conversion, interface, reports and extension functional design specification The business analyst shall have experience supporting data cleanup, data conversion and reconciliation activities The business analyst shall have experience supporting month-end and year-end activities, including reconciliation The business analyst shall be able to review design specifications developed by other analysts and provide feedback on design documents. The business analyst shall be able to write white papers and solution recommendations as needed The business analyst shall be able to support testing and conduct training Formulates and defines systems scope and objectives based on user needs and a thorough understanding of business systems and industry requirements. Devises or modifies procedures to solve complex problems considering computer equipment capacity and limitations, operation time, and form of desired results Includes analysis of business and user needs, documentation of requirements, and translation into proper system requirements specifications.

Education

 Bachelor's Degree in Information Technology, Finance, Business, Accounting or related field, or The equivalent combination of education and successful work experience (10 years) and CPA Certification is Preferred

Qualifications

 12+ years of Business Analyst experience (Required) 12+ Years of Software Development Lifecycle experience (Required) 12+ years of requirements gathering and documentation experience (Required) 12+ years of Microsoft Excel/Word/Visio/PowerPoint experience (Required) 12+ years of Oracle Financials EBS/Cloud Suite experience (Required) 12+ years of experience working as an Oracle Functional Subject Matter Expert/SME in Cash Management Process Area (Required) 8+ years of experience with month-end and year-end closing and reconciliation in Cash Management Process Area (Required) Demonstrable expertise within the Oracle Cloud ERP suite. Specific expertise is required within the following modules: Oracle Cash Management and a good understanding of Oracle Payables and Receivables Modules. 8+ years of experience providing production support for Oracle EBS/Cloud Application 8+ Years' experience implementing Oracle ERP Cloud Cash Management Process Area (Required) Experience with Public Sector implementations (Highly Desirable)",,,"Washington, DC",6849,5,,,Full-time,,1.71E+12,,https://www.linkedin.com/jobs/view/3904951503/?trk=jobs_biz_prem_srch,https://click.appcast.io/track/j7vcvrx?cs=ivj&sjg=3073,OffsiteApply,1.72E+12,,Entry level,,1.71E+12,click.appcast.io,0,FULL_TIME,,,,20001,11001
3904952009,Dice,AWS Cloud Engineer,"Dice is the leading career destination for tech experts at every stage of their careers. Our client, DVG Tech Solutions LLC, is seeking the following. Apply via Dice today!

Job Description:

Minimum 10 years of experience required.Senior Developer with hands-on exp. AWS, Java, MuleSoftAmazon Web Service (AWS) Cloud Computing, Advanced Java Concepts

AWS Cloud Engineer",,,"Omaha, NE",6849,21,,,Full-time,2,1.71E+12,,https://www.linkedin.com/jobs/view/3904952009/?trk=jobs_biz_prem_srch,https://click.appcast.io/track/j7vcys4?cs=ivj&sjg=3073,OffsiteApply,1.72E+12,,Entry level,,1.71E+12,click.appcast.io,0,FULL_TIME,,,,68102,31055
3904952118,Dice,Cloud Software Engineer,"Dice is the leading career destination for tech experts at every stage of their careers. Our client, Ford Motor Company, is seeking the following. Apply via Dice today!

Job Description

At Ford Motor Company, we believe freedom of movement drives human progress. We also believe in providing you with the freedom to define and realize your dreams. With our incredible plans for the future of mobility, we have a wide variety of opportunities for you to accelerate your career potential as you help us define tomorrow's transportation.

As a key member of our Enterprise Technology group, you'll play a critical part in shaping the future of mobility. If you're looking for the chance to leverage advanced technology to redefine the transportation landscape, enhance the customer experience and improve people's lives, this is the opportunity for you. Join us and challenge your IT expertise and analytical skills to help create vehicles that are as smart as you are.

We are the movers of the world and the makers of the future. We get up every day, roll up our sleeves and build a better world -- together. At Ford, we're all a part of something bigger than ourselves. Are you ready to change the way the world moves?

The Integrated Services Software Team is looking for Cloud Software Engineers, who will partner with a variety of stakeholders to building next generation technical platform for Integrated Services. As an integral part of our team, you will have the opportunity to work on cutting-edge projects that challenge your skills and push you to grow as a software engineer. Our team members are dedicated to helping each other succeed, and you will have access to mentorship and support from experienced professionals who are committed to helping you achieve your career goals.

What you'll be able to do:

Collaborate with other team members to design and develop software solutions that meet the needs of our clients.Write code in a variety of programming languages with a high degree of software craftsmanship.Debug and troubleshoot any issues that arise during the development process.Product support on a rotation basis.Opportunity to work on the following tech stacks:Java, Spring/SpringBoot, Microservices, Agile, CI/CD,Tekton, Terraform, DevOps, Public Cloud (Google Cloud Platform/Azure/AWS), React, NextJS, SQL, GitHub, JSON, Swagger/OpenAPI, Cucumber/Other test frameworks, TDD/BDD, SonarQube, Checkmarx/42Crunch, NoSQL DB (MongoDb / Cassandra etc), Caching framework (Redis/Memcached).Java Spring, Android, and/or iOS development experience depending on the team.
The minimum requirements we seek:

Bachelor's degree in Computer Science or related field.2+ years of experience using Git, Google Cloud Platform, and Tekton.3+ years of experience with Java, Kotlin, JavaScript/Typescript (ideally React; Next.js)1 year of experience with cloud application platforms and cloud infrastructure.1 year of experience with JIRA backlogs, iterations, user stories, or similar Agile tools.

Our preferred requirements:

Master's degree in Computer Science or related field.Familiar with extreme Programming (XP) practices including Pair/Mob programming and Test-first/Test Driven Development (TDD).Strong programming skills in java Spring boot development, designing and developing REST APIs and front-end development using JavaScript, Next.js, HTML5, CSS3, ReactCapacity to cope with and work with ambiguity.Knowledge and working experience in Google cloud platformStrong knowledge on design patterns and principlesExperience writing unit tests using appropriate testing frameworksProficient understanding of code versioning tools, such as Git and Build Tools like GRADLEFamiliarity with CI/CD using TektonKnowledge on using monitoring tools like Splunk, Dynatrace, Sleuth etcStrong oral and written communication skillsAbility to multi-task and manage changing prioritiesStrong teamwork and interpersonal skillsExcellent problem-solving skills. Ability to creatively solve problems and thrive when faced with new and unique challenges.Strong experience with SQL and relational databases like PostgreSQL, MySQL, SQL ServerFamiliarity and prior experience with Agile / Scrum development methodologiesFamiliarity with one or more stream processing / queuing technologies like Pub/Sub ,KafkaGoogle Cloud Certification

What you'll receive in return:

As part of the Ford family, you'll enjoy excellent compensation and a comprehensive benefits package that includes generous PTO, retirement, savings, and stock investment plans, incentive compensation, and much more. You'll also experience exciting opportunities for professional and personal growth and recognition.

Candidates for positions with Ford Motor Company must be legally authorized to work in the United States. Verification of employment eligibility will be required at the time of hire. Visa sponsorship is available for this position.

We are an Equal Opportunity Employer committed to a culturally diverse workforce. All qualified applicants will receive consideration for employment without regard to race, religion, color, age, sex, national origin, sexual orientation, gender identity, disability status, or protected veteran status.

For information on Ford's salary and benefits, please visit: Please see our Company Profile.

$desc3

",,,United States,6849,20,,,Full-time,4,1.71E+12,1,https://www.linkedin.com/jobs/view/3904952118/?trk=jobs_biz_prem_srch,https://click.appcast.io/track/j7vd2wn?cs=ivj&sjg=6igi,OffsiteApply,1.72E+12,,Entry level,,1.71E+12,click.appcast.io,0,FULL_TIME,,,,,
3904952623,NetApp,Sr. Manager Supply Chain - Cloud Operations,"About NetApp

We’re forward-thinking technology people with heart. We make our own rules, drive our own opportunities, and try to approach every challenge with fresh eyes. Of course, we can’t do it alone. We know when to ask for help, collaborate with others, and partner with smart people. We embrace diversity and openness because it’s in our DNA. We push limits and reward great ideas. What is your great idea?

""At NetApp, we fully embrace and advance a diverse, inclusive global workforce with a culture of belonging that leverages the backgrounds and perspectives of all employees, customers, partners, and communities to foster a higher performing organization."" -George Kurian, CEO

Job Summary

We are seeking a highly talented and experienced Senior Manager of Cloud Operations to join our team. As the Senior Manager of Cloud Operations, you will be responsible for planning the supply and building integrated systems deployed in the hyperscalers' datacenters. You will lead a team of professionals involved in supply planning, system integration, logistics, and asset management. Your role will involve setting goals, closely monitoring execution, driving issue resolution, and ensuring the successful achievement of objectives.

Reports to: Vice President, Supply Chain Management

Reports: Approximately 5 people; the staff will be based in Wichita, RTP, as well as South Carolina.

Key Interfaces: Cloud Volume Services business unit, Procurement, Supply Chain Management, NPI Operations, Finance, system integrations partners, and logistics partners.

Responsibilities

Collaborate with the Cloud Volume Services (CVS) business unit to analyze storage capacity demand forecasts and recommend incremental capacity deployment at hyperscaler datacenters.Plan the supply of integrated systems and procure storage systems in collaboration with the NetApp supply chain management team.Own and manage the operational relationship with our system integration partner, leading contract negotiations with Procurement team of third-party hardware, along with the production, testing, and shipment of our systems.Manage logistics operations for the hyperscalers' datacenters.Establish and manage business relationships with datacenter service providers.Track and manage CVS assets, including support contracts and software licensing.Collaborate with Finance to develop spending plans, including cash flow and capex.Address supply issues and other constraints in coordination with the Supply Chain organization and Procurement.Drive efforts to improve delivery responsiveness and reduce manufacturing and logistics costs.Utilize advanced data quantitative techniques to analyze operational issues and identify improvement opportunities.Lead cross-functional and global projects.


Job Requirements

10+ years of relevant experience in cloud operations management, IT operations, supply chain management, and/or logistics with proven results at the managerial level.Previous experience with multiple datacenter operation models with a specific focus on hardware. Experience managing and collaborating across the organization with global teams from different cultures and leading teams towards shared organizational goals. Excellent analytical, problem-solving, negotiation, and organizational skillsTrack record of inspiring change and being the change agent who drives business and operational transformation. Ability to operate with a high sense of urgency over a sustained period of time and juggle multiple projects.Outstanding verbal and written communication skillsStrong interpersonal skills and ability to build positive working relationships.


Education

Bachelor’s degree in Operations Management or a related field.

#Sponsor

Equal Opportunity Employer:

NetApp is firmly committed to Equal Employment Opportunity (EEO) and to compliance with all federal, state and local laws that prohibit employment discrimination based on age, race, color, gender, sexual orientation, gender identity, national origin, religion, disability or genetic information, pregnancy, protected veteran status, and any other protected classification.

Did you know…

Statistics show women apply to jobs only when they’re 100% qualified. But no one is 100% qualified. We encourage you to shift the trend and apply anyway! We look forward to hearing from you.

Why NetApp?

In a world full of generalists, NetApp is a specialist. No one knows how to elevate the world’s biggest clouds like NetApp. We are data-driven and empowered to innovate. Trust, integrity, and teamwork all combine to make a difference for our customers, partners, and communities.

We expect a healthy work-life balance. Our volunteer time off program is best in class, offering employees 40 hours of paid time off per year to volunteer with their favorite organizations. We provide comprehensive medical, dental, wellness, and vision plans for you and your family. We offer educational assistance, legal services, and access to discounts. We also offer financial savings programs to help you plan for your future.

If you run toward knowledge and problem-solving, join us.

USA Residents Only: 

The base salary hiring wage range for this position which the Company reasonably and in good faith expects to pay for the position in the specified geographic areas or locations, is [$173,070} - [$218,530]. Final compensation will be dependent on various factors relevant to the position and candidate such as geographical location, candidate qualifications, certifications, relevant job-related work experience, education, skillset and other relevant business and organizational factors, consistent with applicable law. In addition, the position may include some of the following comprehensive benefits such Medical, Dental, Vision, Life, 401(K), Paid Time off (PTO), sick time, leave of absence as per the FMLA and other relevant leave laws, Company bonus/commission, employee stock purchase plan, and/or restricted stocks (RSU’s).",,,"Triangle, NC",2105,4,,,Full-time,,1.71E+12,,https://www.linkedin.com/jobs/view/3904952623/?trk=jobs_biz_prem_srch,https://dsp.prng.co/_oGk6-b?jobPipeline=LinkedInJobPostings&target=linkedin&utm_source=linkedin,OffsiteApply,1.72E+12,,Mid-Senior level,,1.71E+12,dsp.prng.co,0,FULL_TIME,,,,,
3904953346,ICE,Lead Cloud Engineer,"Overview

Job Purpose

The New York Stock Exchange, a subsidiary of Intercontinental Exchange, Inc. (ICE) presents a great opportunity for a full-time Lead Cloud Engineer to join a team responsible for managing the NYSE LaunchPad Lab and to work with cutting edge technology.

NYSE LaunchPad is the next chapter and an innovative new program designed to help today’s entrepreneurs leverage enterprise technology expertise through a secure, cloud-based platform. It leverages the vast technical expertise that exists across ICE’s businesses. This program provides startup companies with the ability to evaluate, test, and receive actionable insights about their products, and allows them to leverage the NYSE’s unique visibility platform to share their innovations with a broad global audience.

We are looking for a candidate who has a firm grasp of emerging technologies, platforms, and applications and an ability to customize them. Extensive knowledge of cloud maintenance, and advanced industry knowledge are essential to keep us on the cutting edge. The Cloud Engineer will have an immediate and ongoing impact on growth.

This position requires technical proficiency/problem solving, an eager attitude, professionalism, and solid communication skills.

Responsibilities

At the direction of management, develop and implement technical efforts to design, build, and deploy AWS applications, including large-scale data processing, computationally intensive statistical modeling, and advanced analytics.Design, build, modify, and maintain highly scalable and fault-tolerant AWS, Azure and GCP infrastructure.Deploy, validate, and document different software as well as SAAS products in the Cloud.Socialize with various teams to go over the product evaluation reports coming out of the Lab.Ability to compare various similar software products to produce pros and cons.Interact with development teams to help implement optimized Cloud env setup.Research, identify, and implement best practices for Cloud deployment as well as various software products.Define, document, and conduct training on cloud infrastructure and software products.Educate teams on the implementation of new cloud-based initiatives, providing associated training when necessary.

Knowledge And Experience

7+ years of experience in AWS or any other Cloud platforms.7+ years of experience in setup, deployment and management of systems provisioning and configuration management frameworks such as Puppet, Chef, Docker, Terraform, CloudFormation, etc.5+ years of experience with the Linux command line, shell scripting, automation of common tasks, and configuration of system monitoring tools.5+ years of experience in Python or BASH (At least one).Knowledge and experience of automation scripts for provisioning and auto-scaling of infrastructureKnowledge of Integrated monitoring tools: Datadog, New-relic, Splunk etc.Experience of ETL pipelines and usage of Airflow is a plusExperience working in a continuous integration environmentSolid understanding of Agile development lifecycleStay up to date on all current and future AWS/GCP/Azure services and tools and provide guidance and evangelism on how best to make use of cloud infrastructure to support company growthPossess expert-level understanding of Git and software revision control and code deployment best practices; proven ability to design and develop automated code deployment scriptsEnsure accessibility, security, reliability, availability, and performance of infrastructureAble to evangelize a DevOps culture of automation, self-service, and engineering best practices to enable development teams to go from development to production with a minimum effortAWS (or any other Cloud) Certification is a plus

Schedule

This role offers work from home flexibility of up to 2 days per week.

Base Salary Range for New York Candidates

The expected base salary for this role is between 145,000 - 175,000 USD. The base salary range does not include Intercontinental Exchange’s incentive compensation. While we provide this range as general guidance, at ICE we compensate employees based on the skillset and experience of the individual.

Intercontinental Exchange, Inc. is an Equal Opportunity and Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, sexual orientation, gender identity, national origin or ancestry, age, disability or veteran status, or other protected status.",175000,YEARLY,"New York, NY",252398,16,,145000,Full-time,2,1.71E+12,,https://www.linkedin.com/jobs/view/3904953346/?trk=jobs_biz_prem_srch,https://careers.ice.com/jobs/6766?mode=apply&iis=LinkedIn&iisn=Linkedin&lang=en-us,OffsiteApply,1.72E+12,,,,1.71E+12,careers.ice.com,0,FULL_TIME,USD,BASE_SALARY,160000,10001,36061
3904955309,GAC Solutions,Oracle Fusion Cloud Integration manager,"Completed at least two documented full-lifecycle implementations of Oracle Fusion CloudFive or more years of Oracle Fusion Cloud Solution management experienceExperience migrating from SAP to Oracle ERPWith over ten years of practical experience in Oracle ERP systems, and a minimum of 5 years in a similar leadership role.Knowledge of all phases of software development including requirements/story gathering, analysis, solution design, development, testing (unit, integration, end-to-end user), implementation, and support",,,"Lawrenceville, GA",65734152,63,,,Contract,4,1.71E+12,,https://www.linkedin.com/jobs/view/3904955309/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1.72E+12,,Mid-Senior level,,1.71E+12,,0,CONTRACT,,,,30043,13121
3904955787,"Hexagon Safety, Infrastructure & Geospatial",DevOps/ Cloud Engineer,"Job Description

As a DevOps/Cloud Engineer you will help harden software solutions supporting divisions going through a technological transformation. Working in a small group, you’ll guide our development teams through creating and automating their cloud infrastructure , as well as build and maintain the central platform and solutions, which the R&D teams can benefit from. We are a multi- cloud company (AWS, Azure & GCP), meaning that you will get to apply a diverse mix of tools and services. You will implement best practices and help teams to build upon the solutions.

Qualifications

You should be well versed and have good practical experience in the following topics:

 Site Reliability Engineering  Kubernetes, and Kubernetes Operators  Containerisation across different platforms, operating systems, and CPU types  Best practices and patterns in software development  Cloud Native tools and their applicability across different Cloud providers  Scalable and secure cloud infrastructure solutions.  Automation scripts for provisioning, configuration, and orchestration of cloud resources. 


You should have a good understanding of the following topics:

 Feature flags, Blue/Green, Canary and Ring release strategies and tools  Cloud Native tools and their applicability across different Cloud providers  Monitoring, Observability and how it is used to manage MTTR.  Cloud provider services and capabilities  CI/CD both the principles and the experience of setting up a pipeline (Azure DevOps, Gitlab, Argo CD or other similar tools )  Managing Hybrid and Multi-Cloud environments  Security best practices in cloud environments. 


It would be good if you had some exposure to the following topics:

 Best practices and patterns in cloud native transformation and migration  Internal Development Platforms  Micro-service and Serverless architectures  Monetization of SaaS platforms  Service Meshes  Global Cloud Optimization",,,"Madison, AL",5071314,36,,,Full-time,13,1.71E+12,,https://www.linkedin.com/jobs/view/3904955787/?trk=jobs_biz_prem_srch,https://recruiting.adp.com/srccar/public/nghome.guid?prc=RMPOD3&rb=LinkedIn&r=5001037049706&c=1168251&d=ExternalCareerSiteSIG,OffsiteApply,1.72E+12,,Entry level,,1.71E+12,recruiting.adp.com,0,FULL_TIME,,,,35756,
3904958394,Themesoft Inc.,Technical Lead Information Intelligent Cloud Services (IICS) Developer,"Position: Technical LeadLocation: Onsite @ Orlando, FLskills: Information Intelligent Cloud Services (IICS) DeveloperInformatica Intelligent Data Management Cloud (IDMC)Cloud Data Integration (IDC)
5+ years of relevant experience of IICS Responsible for the set-up, maintenance and ongoing development of CI/CD continuous build/ integration infrastructure 5+ years relevant experience of Oracle SQL / SQL Server and Stored procedures and should have knowledge on how to debug an Oracle Package/Stored Procedure. Design and development of ETL/ data pipelines using Informatica Intelligent Cloud Services Analyzing the data requirement- Data Sources, Entities for Data Extraction, Data Processing and Loading in Data Lake/Cloud Database Build the high level Design for Database, integration, ETL mapping with IICS toolset Prior production support experience with debugging Cloud data integration platforms (IICS) Analyzing the Reporting requirement- Data Sources, Mapping processed data to Reporting entities for business consumption, Data visualization 3+ years of n-tier Production Support Lead experience in solving critical production issues including ITIL process, RCA, Permanent Fixes, Batch monitoring, Problem Management. Must have experience with supporting large application, Onshore/Offshore teams and direct customer interactions working in shift hours. Must have excellent communication (meeting, phone, verbal and written), interpersonal and presentation skill. Excellent problem solver, quickly analyze and evaluate scenarios to develop appropriate solutions. Open minded, flexible, and willing to listen for other people s opinions and solution-oriented team player. Champion industry best practices, creating Proof of concepts and ability to learn and demonstrate new technologies solutions to customer and team.Nice to have skills- Deep knowledge of IIS configuration, scalability, optimization. Involve in design of LLD, Unit Test Cases & SIT Unit Test Cases Experience in ticketing tool such as Service Now etc Experience in RCA and Problem Management Working experience with Linux. Power Shell scripting. Project management experience would be plus",70,HOURLY,"Orlando, FL",1056670,117,,65,Contract,,1.71E+12,,https://www.linkedin.com/jobs/view/3904958394/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1.72E+12,1.71E+12,Mid-Senior level,,1.71E+12,,0,CONTRACT,USD,BASE_SALARY,140400,32801,12095
3904961514,"Equiscript, LLC",Cloud Developer,"Cloud Developer
General Description In response to its growing demand for exceptional talent, Equiscript is searching for a highly motivated professional to join its team in IT Integration and Architecture. 
The Cloud Developer will play a key role in the future of Equiscript. This role will be responsible for collaborating on the product roadmap and supporting the development and integration of our healthcare technology products to improve healthcare outcomes for patients, health centers, pharmacy relations, and payers. The three main areas of job focus are Cloud-Centric Enterprise Applications, IT Process maturity and efficiency, and Application/Cloud Security Posture, for instance: 
Cloud-Centric Applications: This person will coordinate functional and technical requirements between various teams, including technology vendors, internal product managers and process owners, PMO and service implementation teams, operations, sales and marketing, finance, human resources, support teams, and occasionally external architects and product owners, as well as contributing to the company product roadmap. This individual will also be adept in application architecture, integrations, and implementations, pharmacy claims data lifecycle management, directing technical work (Cloud, application dev) for vendor partnerships, provide technical leadership. IT Process maturity: This individual will help the organization promote and continuous improvement of system and data process maturity, efficiency, reliability, and meeting scheduled implementation and integration commitments. This will involve the use of cloud-native architecture best practices, well-architected framework awareness, capability maturity model awareness, and using data-driven insights to improve efficiency and IT performance. Application/Cloud Security Posture: This person will also be involved in providing technical and architecture requirements, information, and coordination needed to fulfill security and compliance audits, certifications, or IT security operational meetings (e.g. SOC2, Hitrust, etc.). 
Key Responsibilities Develop and maintain production-grade ETL pipelines using Python scripting. Design and implement data transformations for various data formats (CSV, PSV, JSON, etc.). Utilize AWS Glue Data Catalog to define data lineage and manage metadata. Configure and orchestrate data pipelines using AWS Glue DataBrew and Data Pipeline workflows. Leverage AWS Transfer Family services (e.g., SFTP, FTPS) for secure data transfer between on-premise and cloud environments. Monitor and troubleshoot pipeline execution for performance optimization and error handling. Collaborate with data engineers and analysts to understand data requirements and design efficient ETL processes. Stay up-to-date with the latest advancements in AWS cloud data integration services. Support product roadmap definition, schedule estimation, and budgeting in the Third-Party Pharmacy Administration space (TPA), working with EDI, HL7, data lifecycle management, claims processing, BI and data analytics, Cloud-native application architecture, and dev-ops principles. Support market and business requirements definition for healthcare platform and create or update product vision, product roadmaps, and sprint roadmaps based on public cloud’s capacity, efficiency, and ecosystem security Support technology product and data management lifecycles, including the development and integration of platforms, using industry-standard, cloud-native, or cloud-managed platforms, data, software, or infrastructure tools whenever possible Create diagrams, domain models, and other types of software artifacts to decompose software or infrastructure defects as needed Create or maintain technical, architecture, application, and DevOps documentation as needed Analyze IT operational performance of key IT initiatives as required. Define and promote continuous process improvement for system and data lifecycle processes. Monitor cloud activity, design and migrate applications, plan courses of action, and define computer loads Respond to technical issues in a professional and timely manner Responsible for defining the policy for the maintenance, configuration, and reliable operation of cloud-hosted infrastructure & application components Support capacity, storage planning, and database performance reviews Develop and maintain automation scripts such as terraform to maintain a stable and rapidly scaling cloud infrastructure, or direct other offshore staff to do the same Reviewing all cloud service subscription budgeting needs and supporting the budgeting and cost management processes with the finance team Share knowledge with other staff throughout the company and with vendors who support us and seek to continually improve processes companywide Work alongside project management teams to successfully monitor progress and implementation of initiatives Other related technical development or DevOps duties as assigned 
Professional Qualities Flexible, organized, and detail-oriented with excellent critical thinking ability. Strong written and verbal communication skills. Exceptional presentation skills, both in-person and online 
Preferred Experience Bachelor’s degree and 5+ years of public cloud dev or DevOps experience; Solid understanding of ETL concepts and best practices. Experience with AWS cloud services, particularly Glue, Data Pipelines, Transfer Family, S3, RDS SQL Server, and IAM. Familiarity with data warehousing or data lake concepts. Excellent analytical and problem-solving skills. Strong communication and collaboration skills. Demonstrated ability to support complex new product launches, migrations, or large-scale transformational initiatives Excellent interpersonal skills including such areas as team spirit, negotiation, collaboration, pitching in where needed, valuing and respecting individuals irrespective of seniority levels Good understanding of infrastructure, networks, and security with a focus on security life cycle management and cybersecurity Experience with building CI / CD and DevOps solutions is preferred 
Physical Requirements Requires the ability to sit or stand for long periods, occasional stooping, and reaching; May require lifting up to 25 pounds; requires a normal range of vision and hearing with or without accommodations. Occasional Travel Required 
Additional Information Clear Background Check Required. 
Employment Information Position is Remote Benefits include health plan, dental, vision, and paid time off. Flex time. 401k with a company match.",,,United States,377086,151,,,Full-time,57,1.71E+12,1,https://www.linkedin.com/jobs/view/3904961514/?trk=jobs_biz_prem_srch,https://equiscriptllc.applytojob.com/apply/IGy3DCxIHQ/Cloud-Developer?source=LINKP,ComplexOnsiteApply,1.72E+12,,Associate,,1.71E+12,,0,FULL_TIME,,,,,
