company_id,industry_id
10877282,25
79152188,43
81955554,91
463913,9
99166821,43
50019,99
55310,43
1025072,96
6452386,100
10473376,25
544159,28
55264833,137
14053537,23
649388,104
1279270,104
545026,104
67968765,48
52690,44
10957929,112
11819083,9
65567346,4
2788180,9
10659218,17
8800,14
41226,104
124307,15
214089,104
7973,96
3636379,53
4643229,11
911461,96
5224248,104
90548555,109
35594261,104
52119178,121
6833158,34
78323,104
6414,25
73938854,75
56445,96
1435126,11
62869757,96
1872740,104
80004189,69
317393,104
6387,43
32629,104
17970655,86
11257573,53
2644365,104
603421,135
74839871,142
136684,96
162947,54
98926512,137
1830132,139
42744,104
164972,9
278848,135
3047890,133
75434245,57
24999271,104
82317463,137
18957106,96
2096694,96
98411018,104
42462,96
97205199,104
152243,100
5968916,104
4022252,69
26963,32
61236056,14
11864713,9
44095,96
66407,4
1280557,135
856631,50
21232722,1
35496599,4
68655450,4
65529778,104
679272,104
2263354,69
63330,104
3580,96
1508753,104
51586544,14
5870,54
10234588,104
49577,104
69674781,104
33278075,104
528422,88
1045120,48
33901,4
9279891,135
371305,1
35541854,49
33290192,104
250592,133
66075,104
548226,42
334414,121
322028,8
16182096,23
7242,27
571160,96
16171388,32
10798761,78
7788232,86
1403725,80
23748018,99
379836,1
98133065,104
33878,100
8846,75
25683,96
16062,6
64508445,11
283252,25
1340308,49
3520744,104
513153,68
528401,126
54259617,13
5310247,9
1268542,104
68951389,96
72062334,48
331147,112
10001423,34
100572424,32
84086802,44
29457,48
3100133,1
95313,104
4285947,14
64481,43
9257498,96
3223364,11
1364235,42
26233,4
8548779,44
974997,88
925260,11
84076052,11
91182580,48
1545783,104
145267,4
64899305,9
80196681,96
3657,68
101298,96
25765,14
201664,104
7973087,96
29027385,9
98814498,11
6756,44
1277958,104
69291,104
2746223,104
1007530,55
8315,55
3073663,55
3737341,69
2716011,69
85787,36
1912157,105
9340686,96
78322617,104
17940755,4
74067844,14
131621,31
138719,96
13299,108
96588932,55
22137962,9
166607,37
91955,49
77982542,14
68796640,96
3600665,51
40696247,104
2730891,73
2303444,112
14027838,92
71289,96
132614,96
719759,92
10297362,55
121091,104
74558521,13
3625103,19
77056741,80
64608,94
56462368,104
13359870,92
54327886,44
10469647,96
10375774,54
11072571,44
2904046,59
29120464,104
1674945,96
2600576,68
166100,96
35681115,104
336165,104
31476181,104
84951391,43
10463859,92
93626022,80
401801,48
45346,104
15247033,147
101053379,109
63147,48
1658561,61
82277950,96
76497087,14
77019006,80
452426,139
80799683,123
53614744,50
40679674,139
10023105,104
1407981,104
11080278,9
308648,57
100190090,48
3818,54
5259937,99
7798698,104
101710472,80
257261,52
741968,104
56429861,104
11205780,96
34970149,139
105066,14
89850928,86
143442,43
10515104,42
2699082,104
3660674,139
9181396,118
98013093,14
9430451,53
2565117,121
2059,112
8261108,14
1288,4
221815,104
1909776,96
12201,104
2475616,14
10135152,75
165221,14
14928,68
25002018,43
2171947,4
1576969,49
3198248,15
497017,43
109225,48
103413221,96
2633,54
7167,147
163394,43
166127,122
165294,41
5118334,104
28850513,100
7832,68
5234,96
211153,75
1372291,104
17132,51
446435,27
162531,104
46521,42
266710,14
82564337,54
91579160,104
2972588,78
35585953,1
727928,8
76200767,11
407222,118
11044219,81
80867587,59
40910,4
33267,4
3934077,67
92597045,14
75031133,96
16112985,75
137040,4
89553627,104
4562,12
140564,25
83643,14
927781,53
6615723,96
47260,112
11829529,14
14003776,15
97036666,14
96485676,14
2074102,96
14793159,15
2555454,43
164331,96
1373,11
69867,14
165430,135
436009,11
30950491,96
31985,104
350048,9
13574568,96
35625340,4
10650177,11
239674,122
438321,100
440542,104
11571601,116
1273631,53
96243415,14
4499861,27
11122,135
59720,48
416904,104
82016306,104
1960010,91
804928,51
162964,14
33238257,100
146282,90
15691,25
55056256,9
5284528,60
14547,4
9438,137
7136,91
40888889,14
1152410,80
7550,59
3260,135
131923,51
25022906,96
76878233,138
283807,44
62648,75
13253099,96
18866757,14
3752771,14
4798,27
14480264,96
27156178,14
2122671,78
10893210,4
424844,12
5840,96
52873503,59
3889191,100
97421813,97
162444,112
35438783,14
99183,14
2399688,43
79024089,99
3252,41
2881963,27
65331745,44
98027777,14
68168113,104
96477027,14
1124924,44
3029766,96
961661,91
10291774,57
66264380,55
69111777,28
69773,67
8636,68
95768817,84
27134929,116
11670,1
521134,96
76201627,135
82369765,100
3579761,34
64890982,118
27510,96
118355,53
48211,104
2314351,27
62021,51
164957,14
136195,31
80181,26
2433545,43
10536316,15
17894802,19
10837749,26
13256,43
40764162,91
5262,92
13988,43
162422,25
1803436,96
967124,4
3960,8
80359,122
383161,41
603134,69
294396,4
83990,9
5000254,104
35438488,104
23715108,4
9801,68
3583354,14
41073,57
10106,43
3997,42
9029,55
55040918,14
1473796,147
37304214,147
167798,96
60049,48
26305,68
96231829,14
759432,142
1689,57
2302874,14
23922,14
33006,96
1066481,135
96181129,14
11022681,14
4592324,135
13154,142
99220598,43
10140,15
54291,69
776590,96
39604,133
76321666,96
5311121,104
811950,104
37217,50
11135982,92
2668792,16
33575,48
951005,4
20237396,96
1253387,80
7079588,14
204243,4
39673,115
372915,96
71880744,1
35451963,91
18763,80
114664,67
82849,47
427378,124
4817128,91
14370,43
77114,96
4854165,104
71890,42
77766260,118
166658,68
55157,96
12509,96
97028055,14
99241942,11
1751464,80
14798,68
460421,44
71399348,55
9142,78
71045300,15
55170,104
701236,43
79992118,14
55624331,100
89930893,144
889392,14
89466,57
1332329,104
281801,96
88002225,4
2890763,104
9328925,96
2730,80
51664179,100
5390815,31
100532810,11
126437,104
1625168,100
166774,92
1597847,96
390416,59
5627265,17
80910102,104
2061777,100
673163,59
78063959,96
3695092,104
1888257,144
99405323,126
67223497,144
8362,43
2832833,80
3314826,14
5155930,96
235348,4
1584011,96
165726,123
18164810,126
534162,100
1682168,143
105530,31
461310,104
67991070,4
15200418,94
127047,96
2058251,96
82533810,104
133659,94
1277980,96
748587,23
5316404,98
6326422,49
1657843,57
32563,104
30574460,96
89193013,14
5089,53
3636723,28
5203491,86
95048341,14
11511502,104
94262090,14
11174522,4
11401699,92
91716675,75
37540512,43
87178186,96
20629,116
3066178,49
88387,104
152528,104
103414069,96
9552085,36
81944115,104
1769571,43
74333066,34
234717,142
10964862,104
79530158,132
716404,100
165443,34
96225866,14
377841,32
11555586,104
52175675,98
265310,123
1778726,135
228791,104
16264413,27
98153264,14
29639,14
5339453,4
2204354,75
94885672,100
16218,19
22003,96
10439499,137
9024780,14
3765603,33
10116,18
4034605,75
157343,68
2795957,78
2429,135
146426,112
11448,43
1282089,83
88031434,9
7584467,4
250278,48
3998479,96
531094,44
89828295,96
162419,59
132625,96
5052673,43
96186907,14
10182862,4
65264,104
5236573,104
5897898,6
17529,12
5388757,4
99001507,14
1036685,104
81483612,4
13406030,4
18586257,118
2652,75
1022728,48
33221218,96
3313811,48
6919,96
15859161,80
1003064,104
28388,1
76214865,104
25829,14
1373028,49
412931,9
30628515,55
99543441,104
6447213,104
23628,43
80872081,80
166918,43
13197,75
3357207,14
27240000,96
16205711,43
20607,59
74619848,12
1926904,104
301408,106
7175,96
10527806,122
53517403,14
223659,96
105063,53
86712,53
5049091,48
1243589,96
12238,68
2457,4
426567,56
71719006,43
32185,43
16203147,15
2499431,96
67572051,96
10599076,104
42892,4
3056209,11
93309327,104
75497,23
11540172,104
34742052,14
98848772,4
11737521,48
25403,4
89331829,4
90393773,41
74360153,96
613447,138
10797226,104
164988,12
4232899,55
9857280,14
11800,42
6830,75
101755234,107
2230045,148
1587704,104
4187,56
16191238,80
2925878,68
97184933,104
72015472,96
98496028,11
45261,80
50923,104
15205156,104
268271,14
33046677,96
87226376,43
100336235,11
362594,52
260295,104
20266,52
331504,4
2739563,14
92675042,118
78326739,96
9826,96
15332,9
15426950,100
4818145,86
4374,112
1613698,14
2430330,104
2291981,14
90896322,75
13057969,9
23393,68
112948,104
268278,104
93313749,25
8434,92
13041595,44
87233049,4
1660845,8
5843,25
1168031,88
43226128,96
468160,80
4976119,11
18685824,25
156335,96
131759,96
2389408,1
34654317,96
31356620,96
77759770,42
125641,53
2675169,52
3644472,51
572769,28
242230,96
208401,96
7004380,14
71607371,104
11317039,104
831571,34
75038941,44
1940159,96
2232398,80
23724,118
101813502,4
47475,104
1844927,96
963739,104
91465041,68
85618119,48
510293,96
123944,42
6273609,41
1401846,104
10298,96
33259382,44
11835651,57
282692,96
30226705,96
18054300,104
78389229,11
22210,75
5466,54
2312083,104
166659,68
106755,137
502882,137
69480,42
791498,94
7321278,117
18373129,96
5196734,15
76245421,104
69524,14
64905036,14
495689,54
18573518,44
365659,17
1452948,96
2613268,80
27210299,104
6017632,23
18484635,104
99248566,96
912360,48
1786427,43
10288375,4
2251475,104
410992,17
1206276,19
4856,69
79982254,104
15237777,48
100550520,96
3165226,43
83561,135
80150,75
152109,96
164158,100
1719218,67
18193888,12
40890204,100
3119373,126
548016,59
336338,44
24598581,44
7926576,67
11419009,104
52201127,104
165636,96
75730,27
99465485,139
32292,96
19192967,104
11861601,12
223479,8
17914628,96
9414987,96
1122072,96
64332,104
1573225,80
14072019,96
69204135,123
103103832,80
21554,8
449579,43
82861485,75
67908,14
15091055,48
93317931,75
16233931,88
528830,3
77912095,80
82096727,80
533345,69
3758794,54
6078,11
3951845,68
84686,9
346641,49
145016,96
205289,80
11770844,48
37774195,100
18570461,27
5251869,124
99400379,4
3237135,104
1124026,104
690587,96
122314,25
10191345,104
35624908,104
866507,96
27337687,14
24508,15
15957,11
19101288,96
20282677,96
28506315,19
4868400,44
90437248,4
40664408,43
69114645,25
2185881,9
100742632,96
89907906,44
17969878,31
244455,96
2130232,14
2529188,14
77768564,49
33222713,27
35259,104
2474,14
1789866,47
3050387,32
68508471,112
61074,43
8588250,130
9884,54
67168015,104
31540,94
816173,27
1308355,121
9388,44
79135403,51
614655,92
4281,14
22321614,100
234269,104
33303021,27
3854,25
91414637,104
132205,43
162807,104
392569,113
15589802,88
90637506,26
8593,42
95718062,17
1017056,67
61117,9
1121618,96
2601226,96
49830,9
1674743,80
202529,31
1076050,36
19236,43
75616946,19
2172673,43
352970,34
22273004,33
854521,115
2758286,80
82256378,4
3308310,9
9211944,96
75590176,1
13705949,96
23685281,4
5833119,24
10093999,43
53587661,96
7581413,104
75876381,96
18449451,99
4815896,4
10298952,43
18054861,10
1380287,31
76349528,43
102133597,48
65710222,104
44661,96
215645,11
1331632,96
1222129,100
352242,42
236801,92
2508972,88
113383,75
18149631,104
2150924,69
1269,42
5354765,39
380009,9
86370879,14
11825661,43
33883,4
5051809,48
77130340,104
1098458,96
266626,55
21380,14
19788656,4
19180090,48
78680932,41
73062843,34
40577,14
3077586,104
390109,80
90408525,42
2283087,96
3019440,104
24073,68
2687116,4
946114,12
102829467,68
2409707,14
4757303,44
94479,92
6381133,121
2091531,9
101791563,104
10389553,50
4812585,104
54134269,42
80301496,139
83111,97
3361646,96
103407882,75
560529,69
6593203,110
1258653,96
89762151,96
53107478,104
470375,42
2197293,43
28663263,23
570101,104
89972764,48
77637529,47
1927,80
30179852,96
1122148,44
9192818,48
961273,96
5350373,104
16874,80
3356865,96
80684099,96
21703,14
612300,103
2144755,104
27664,143
164906,75
17954837,96
27247732,90
1457940,69
1891806,96
1556615,104
66296481,48
9215489,96
1254572,55
2600261,55
8868,70
92309,96
266132,96
75440441,104
76928217,28
3235175,135
139096,25
64442,88
79488871,71
534006,133
18800181,104
40909933,31
26518413,96
94833098,4
31537981,96
2841,68
626382,104
11675,42
381097,104
9588448,54
2631743,137
1325982,4
1013591,86
3524548,124
2354894,43
1116890,112
10663129,104
670462,96
211857,80
305763,112
18263887,17
7944952,104
77004300,48
2640689,104
100424216,137
34697347,91
93456,50
2130429,86
2471868,104
40890912,9
140801,48
14797007,104
71303127,104
67131592,104
344868,80
1279135,96
6380749,104
1278517,137
10996500,137
6915,43
85658990,14
950751,104
28646291,31
27788,147
427596,100
2756204,14
92407,104
1293591,135
87294,100
12953819,4
869909,4
1971965,86
976529,143
157329,43
90501737,42
8885116,134
15544,59
10373623,104
25041466,9
1739031,96
9292905,9
1942275,97
61703492,139
322686,17
254995,75
18589676,43
46852,68
3038230,14
32705,44
422976,96
2296781,23
22531,11
68951209,96
81954233,146
30960415,96
231810,59
10146731,75
28417,96
1280492,139
2674719,31
401618,104
99246997,84
51100,96
2259276,96
165423,104
24794327,104
1756,96
92611,47
263824,9
23164,14
13211176,104
9500249,75
98701470,139
68194053,4
2950721,80
42895954,88
871040,117
33649,44
6464060,104
3649076,44
69600391,104
2319092,96
15245449,15
417618,96
12903073,104
2865,53
61183453,88
8821879,14
1247510,96
2454189,104
165359,42
27006124,57
1366785,92
12977708,4
306049,135
18019992,11
23720119,9
74310498,28
2049248,96
14070878,4
90555868,104
27116821,14
35482712,1
110701,104
89493362,96
3066202,122
572850,104
1346678,104
1321873,75
71001459,96
2261227,96
147847,23
68889,11
82233798,4
7792665,4
77733045,80
9285384,44
79292042,124
22592,92
3966490,96
2617452,27
19098558,14
18286943,4
1340634,14
2012779,96
1120131,34
236259,48
3737467,34
34743066,9
5043387,44
80878880,96
9181,68
445702,37
2863593,82
35529155,147
90420159,44
23435,92
74814864,112
2809975,43
77215487,96
3678,145
24793330,104
19825,96
15208,25
18080432,104
3224847,96
1200217,88
3263648,104
81544760,68
46763,92
1524968,92
3366591,105
809397,9
853360,68
79730635,13
327639,43
27093959,69
12609607,99
66292838,4
23757062,135
427273,34
5275893,4
74772057,104
100984,88
35470180,4
490656,89
9203486,48
71031,104
101674898,14
7602005,96
54322801,11
2286723,147
9428125,96
26574100,123
15853,92
79815,104
35532390,57
22937,12
2422099,96
96159298,44
224935,96
100224856,11
54133,14
65803679,74
82695521,96
19161931,96
93942,96
1514335,55
81506632,28
3026495,104
6372379,55
27825,53
999780,104
23160,85
10813252,18
269609,112
72344835,104
299338,14
14439975,47
32391,80
501073,69
15262835,52
76987811,4
1369051,27
3634748,104
58783920,90
69999759,43
2226943,48
1166417,14
80837939,80
10852401,29
1121995,104
10485992,104
95043879,25
42916212,14
1010123,57
2316216,4
79011799,96
27206033,19
88236,104
19090238,104
15317525,70
50396,49
9329448,4
2723848,4
1135689,49
33208551,67
18821562,12
98146975,48
69905486,104
9246433,96
77714976,110
74475378,104
89934967,27
11067,96
10105,27
2375518,104
325397,19
98514526,96
145934,96
26216290,25
110329,9
34595,14
46797,31
2746246,104
4789153,104
10222602,43
366720,43
523480,18
3652278,137
1907225,25
99212509,104
1179682,112
10682123,96
2478347,86
30154886,41
95757,146
553718,27
348872,137
707656,17
800969,47
15446077,86
250164,96
2738154,53
763915,62
1316321,104
82565489,143
11062886,124
852267,34
5307141,44
7777,84
63440,4
4828770,104
11193064,12
520304,59
163082,75
26643,100
10215930,12
2031259,144
120205,37
548383,47
1098754,133
1884820,56
29543,54
35477392,55
5688806,104
10375170,96
4793263,96
3582403,10
71235692,9
2873210,15
97191599,11
10251910,11
689669,25
493130,75
669285,55
417766,25
1468533,104
5000890,104
12178909,50
76246121,12
55630,104
23997,96
18615334,80
8366018,104
599659,54
791541,18
296148,14
153083,11
3289302,57
18271088,122
87227477,14
9432479,96
16274164,32
66890963,4
34942,100
145467,135
508668,41
24214,104
413275,104
15341170,67
15090351,48
1018230,124
40673251,43
42389544,53
94016483,33
12960277,17
3313368,13
1003053,23
1360319,27
5095714,139
153262,80
11454058,31
18620271,44
99361172,14
2413236,80
15132697,68
3480801,69
3627,14
11297449,80
14100,104
17880405,104
1149007,61
1438364,11
76146101,4
22639,27
13395274,96
18081160,9
80123523,104
32150,4
15368688,44
76113972,96
162986,96
5154,45
618590,11
1236687,34
166422,84
80709499,11
142560,104
5367422,96
19010676,24
2217515,117
11554520,104
4127066,8
18519720,27
222879,59
4021758,53
2341258,14
82939386,43
1869,96
3031213,89
5505,9
3635947,106
659301,43
202484,96
765222,100
2576,96
9224142,96
2368769,96
2901736,44
100330913,4
31639,104
11856266,144
15075479,104
10597379,57
144455,104
836710,44
7084807,48
2983285,40
35508156,34
162224,53
79989243,104
3793529,55
15262936,52
8374,100
4018220,48
28606991,4
102148965,4
28305,54
66639490,96
143398,47
10056054,32
2289840,117
11334745,75
439723,14
22534,49
35603291,48
77910095,49
82284796,43
1263534,49
3082160,112
56617946,27
954757,51
734619,10
2568439,104
11704543,4
79797169,15
95709184,96
68688955,96
10099212,48
4514749,27
14467750,96
761121,1
10017107,112
355532,88
98985814,68
18637011,75
15240711,104
1900,14
96673,6
37268793,104
4727,14
303647,4
32336,104
18199037,56
70261721,137
6472728,103
475270,54
19140927,104
35507159,100
4821721,70
2556955,68
13229222,104
10885123,68
995190,104
35703330,4
148590,104
18939959,14
97214844,56
17925137,124
10152598,141
1384369,96
143648,104
10367916,49
241994,47
976806,112
2959344,68
3496915,84
96878012,28
802433,100
5386474,14
35561194,104
10134055,14
164920,80
94169647,9
11824457,4
22296732,69
18124161,91
68924781,126
45365,25
6437013,50
51687310,53
25787,48
59705101,13
27090984,100
1654428,69
2808059,80
27803,23
90362347,96
19087984,124
96610751,96
3021785,43
29090227,92
373275,75
2337318,88
407810,91
1250658,96
7426,47
997773,43
67237858,122
3482447,139
10467131,137
8209,11
6839710,69
19006654,48
64908939,11
166877,28
5026422,104
342684,80
2385,84
299295,14
2697724,18
81968,78
3954,9
31084,100
80323600,47
950989,92
10583513,104
2586020,54
15256197,147
7058052,139
9489406,98
2919476,92
2658839,113
101236761,96
101003685,42
35527771,42
2937226,104
700906,41
6459690,144
536060,56
92917818,96
2868856,96
11750382,43
5685,8
2651,75
3504458,12
35603678,28
34424,104
80791322,100
90563517,44
81942316,99
22293812,144
20924,9
82051,96
950965,9
104869,104
18729426,132
18205566,4
297457,48
49649,9
89759,4
1917520,4
1107151,7
94292321,104
151007,29
318785,53
25272,110
28168617,42
40804599,40
732744,80
97928168,43
15230107,7
969826,14
642417,104
80254109,78
1560126,84
2555331,14
9409731,33
7929721,43
9060,17
50909,104
34623,14
3313608,44
50888,80
46384,98
163667,44
67273,96
474854,100
2567200,52
25019084,96
10265804,104
9325840,11
92699961,11
87467766,96
9495463,47
29916,9
34682146,4
96915263,25
541168,96
65005581,7
71558880,15
274847,48
1231075,44
1581868,48
11503646,4
14820947,125
41700,14
2666,77
103093447,104
6573912,1
231085,104
32553,9
128971,104
129544,23
3477320,104
1088079,144
91521677,43
53118,96
52831,14
96406,57
5829678,14
1223584,147
11543481,48
381449,34
12951,142
18272125,19
57487,104
602239,14
596893,146
33194291,147
36082754,43
1556683,56
13334448,116
1861293,96
9260752,137
749285,99
3354713,96
66214645,100
71939,104
2506326,43
40814213,104
5974300,26
6615577,104
165302,31
14553450,96
102176,43
55059259,14
10538826,124
16228028,53
102466,100
1210463,104
35615089,14
18669104,49
116859,25
1372870,48
50801,96
875335,75
337132,104
2682425,99
52180845,57
11401148,104
69172028,12
55296,53
96962890,27
506275,104
67883120,24
455186,142
82107577,104
2925555,96
1059492,75
151911,42
1928,80
19267,104
93116242,17
27246419,117
319194,1
91317245,104
2890618,96
65028099,135
3526554,113
70967796,14
228011,104
18617399,6
52310,147
31289889,4
11134147,9
441929,42
1523998,52
64550174,32
2808482,11
5105257,19
1251463,12
18622011,96
26749,104
75782,14
25158,67
3342418,124
97421,124
93180,104
1104341,7
91170808,4
2254443,4
18117384,104
2352712,55
270401,104
28480,104
81484454,137
3181,68
2953258,104
34034,48
18089618,112
80687898,104
99107629,43
404211,96
35562982,104
4403189,19
45651,27
1012324,48
59148,43
15236811,55
12158,104
7961594,28
73227858,54
1614062,96
5924,101
8367,96
15483354,23
74220496,104
3235,15
41509,104
15195846,137
89700093,96
6382239,96
7600398,137
71748179,126
68257427,96
15090581,104
3586,96
936460,41
96913242,33
121491,77
18117162,14
99832,14
2397652,80
18639407,4
1996696,41
12622667,75
10048828,12
151656,104
13421,34
17939116,104
18072454,49
95720679,9
818426,32
6460595,84
98951841,4
11737049,4
16462,14
5975887,92
13664753,96
1181273,124
101320,4
22302,48
19183899,84
92635065,4
23099,104
4203087,96
1256152,55
121875,44
16190749,40
2660181,27
9552824,27
2451777,57
72946,147
25066691,96
2999886,104
55173696,11
2302172,4
5192884,9
13021795,34
100533246,104
79766923,75
2560241,133
1570432,43
91548200,104
101682148,124
38113,68
249673,12
71661203,14
18264687,47
89661546,4
128748,96
688540,11
18337578,80
15236043,14
72952,104
1613972,100
456691,59
163741,104
165087,79
93857679,139
2891929,11
1745669,96
1374135,104
31346550,96
318323,99
34305,44
471812,41
1846050,80
200715,14
44621,100
18717,4
4074,70
28108,50
11115535,104
845708,80
66697840,144
479154,104
74289972,104
921509,100
64501,43
64746,42
11019,41
1381065,39
3360348,104
90994,41
90422423,96
35696937,42
1025815,1
3593114,48
345295,27
10592830,80
103060,19
11477684,69
311690,112
14041222,44
103137658,75
1561782,96
86877889,11
9357069,75
25552,23
456929,96
98225016,100
5274,68
6825,4
75670361,19
79422398,104
60851704,37
2503130,124
881304,104
18601896,96
4645754,48
9385135,104
69500054,14
89546902,104
119023,104
19052015,54
88632,110
51702283,124
100556144,6
792164,26
4753841,90
77869403,11
100165901,104
8276,12
1217051,104
96476630,12
942009,48
13508,9
42304300,48
1317683,92
83600,96
3569228,80
23000,94
15211315,14
100647789,14
66252,96
118021,45
39999,92
82755647,122
35519628,48
97704,19
41470,28
57188341,96
3881,68
4861044,3
227268,104
79862570,104
98048098,96
121188,44
84615,104
80989895,86
6611279,4
331470,75
9964946,23
7449,112
2471716,23
58696,104
3666557,42
37192662,1
14422722,96
43577,96
25077508,59
91315,141
92618394,104
71578046,17
77402918,104
164585,42
5020128,43
5096,9
22325267,44
5036213,88
521479,96
15902159,14
94057578,91
2599374,100
17639,110
88691,42
507963,44
19831,4
2266395,44
3936174,31
15363516,43
1974544,100
118159,42
6435799,92
24407,68
1126642,48
403506,11
3573073,67
2655348,94
1025753,83
51694480,44
11352981,15
3102516,104
7584619,124
21508,68
83974017,104
68885521,44
27108,104
162999,80
1293789,78
10197101,1
18591445,69
19195713,14
69537585,48
11872253,104
418938,59
425272,34
1926,80
74157,104
15218735,44
8781,104
9901130,96
65583709,104
1042778,14
81114298,48
96605879,118
1066369,146
145137,104
617457,17
96926130,80
9221,9
2639249,14
206040,116
370728,139
1850810,96
16168340,96
80886963,96
614724,104
74283968,96
1460572,12
2114,11
53971,49
69222173,96
162371,96
31407868,14
89731852,42
80065524,96
828170,104
40654174,4
68300316,104
164992,96
60947,104
16226303,114
1112708,137
68062519,80
46544,28
11552,57
2497038,104
44295,104
164195,44
51660358,14
959877,142
99259838,9
18773815,144
93749496,75
18505053,19
708782,96
11005017,43
18354555,43
74694602,96
21279,96
33298797,31
82607007,6
3147665,48
2194032,96
48853,104
10028,96
56625,53
20107770,14
83022857,96
3588039,104
71014184,68
87222774,137
13268,42
452467,14
1867264,14
78059859,59
11580,14
18286732,144
3617392,104
25171,126
37883,25
166839,104
18779704,42
30238039,43
37207749,9
15132,49
2717659,80
29013909,80
68650307,96
565826,48
32005,11
47738,121
451220,51
60333487,55
578151,104
1019807,100
5395456,96
97200504,96
95763,27
80903120,104
36642,117
64564430,11
42723251,75
6677,96
6790316,14
89880681,25
2532635,104
80533017,104
1045582,27
2869660,98
5245686,80
5034686,67
13758844,96
92676690,12
2382996,104
75605778,9
79982379,18
1465721,48
1211552,31
6470127,12
82821459,142
12991466,96
10041063,124
18587408,96
2943678,48
19086029,48
7742,106
3281296,67
2392640,51
10919243,104
82149043,104
56264689,100
971511,112
10168712,4
18864595,14
4829800,44
4823,92
31891,9
1237006,135
35672438,96
1417153,104
10280092,104
33264342,49
3741,11
14392959,96
18962659,4
449914,113
6933015,54
35668062,104
98496045,88
162234,53
74950283,104
65808,57
2776020,34
63262989,44
2120229,100
28792,104
51705244,96
96909336,96
72606970,7
81548393,80
11065040,28
36003,104
4292,68
15788,47
18811354,71
26894,43
3163130,4
2623,14
488799,32
77160392,104
81560038,80
217032,104
804493,9
4990300,4
47348,41
2663291,43
76977611,4
19002322,11
15254451,96
34638,50
5721150,44
93254,14
4017715,100
17560,53
33246441,43
14778434,98
613812,104
53596,19
16155035,42
82337998,104
74540132,124
2465,80
2413577,80
3392,25
64743379,104
3140107,60
2844769,14
136307,96
7801046,104
3231452,139
609198,109
11714,43
75603990,96
62975,104
2587678,27
1880869,44
87187232,100
397750,92
33055,104
76241366,43
352330,42
3266416,139
27241219,44
202528,14
289869,14
2998262,60
1612465,104
4835993,26
52199182,104
75061,44
40708769,100
10875172,12
92914219,139
10790,104
77763923,48
71324763,147
1685110,96
165970,54
9183828,44
33267093,104
37067372,96
27946,96
236516,14
2718193,55
392772,4
1872726,86
10793,53
3958304,40
14775276,53
164245,41
35497435,104
72564191,53
28673268,31
428632,142
78277,48
978056,67
93611918,137
124391,104
95690174,104
98785980,96
10494033,69
91187044,96
36539,104
66465,100
3246637,88
13600484,96
16244864,25
2624928,110
696365,104
142571,84
23992,26
37530,126
91158109,4
912494,75
74603,14
2175765,14
2431080,42
1975865,96
7186,25
456775,14
136188,96
11348603,40
91327712,43
7794161,104
18036381,9
77097,96
2346552,44
40809615,144
1095818,57
28175,9
62185,96
64666982,82
82477539,112
80740052,34
63164,104
8493,96
71064448,98
232557,1
100399116,110
80269468,104
4648890,67
251970,34
9488625,104
156075,9
3638,68
1071103,59
481729,104
66889041,144
18382984,105
123499,137
79005510,34
223003,104
35639347,75
1509949,100
15198039,104
22341072,113
60561,96
18812990,88
1044152,11
3171,14
95072130,14
27242009,14
4725,14
22315839,44
60200222,4
71623832,27
88878485,104
316675,11
225796,96
124817,104
2119627,86
770597,100
85373361,43
82537206,4
98704,104
3162855,9
3218079,7
7941225,104
3129063,100
1790656,44
19005883,108
10416260,96
946408,124
3488697,4
42781,98
17975812,1
2965963,14
75652015,104
2642004,133
52766,27
3835866,42
2818667,4
628138,61
7463,59
1986967,49
2591453,47
9409,96
10691015,110
79557151,133
10095893,104
66260937,104
78747640,96
2713586,19
11805291,51
11830178,43
35459023,43
520215,124
858623,32
74447924,104
62716,80
18082974,43
68230250,104
163881,23
74102672,104
7156904,14
18922914,137
79859,92
539074,104
56024,68
10853673,96
308135,104
16097077,100
63086,96
35451557,4
3262058,75
76993027,104
2753017,104
88069588,25
155511,92
80921592,11
97016,86
8728090,69
43336279,146
52427,117
6910,68
2473394,14
93302,17
99483803,86
68940,104
64247,43
142457,34
17191,43
1128661,96
79500056,104
10515085,104
60636865,23
586818,11
459788,100
77259916,104
10799820,104
28745,47
19243,98
852298,112
19010816,28
72651711,11
1838643,100
89618,9
52493,69
19092,27
6630714,44
53930223,124
1738971,137
2639755,48
27494,104
1408497,96
101735959,25
76122646,14
9615932,69
88286352,104
252398,43
62780,104
18801041,25
7396,59
3494076,11
81636,96
36011724,109
9549370,57
80164640,65
7640,75
115913,4
1012623,104
102666038,104
10513391,106
3478848,44
1257192,96
75388921,104
2446198,104
1534,27
7600286,96
6134,43
2233858,49
9214987,11
1149235,53
116999,92
39952,100
98831718,104
2214607,44
55712,69
22907,33
6391875,4
2745115,88
19240713,14
26524090,28
101394644,104
234683,11
3961685,96
1683442,96
1458635,92
251336,104
55420552,124
1089952,104
455861,104
857246,75
2698283,100
2232425,96
75031276,104
18058118,46
53352,104
2732283,147
163414,4
469391,100
2450496,80
102122171,14
44942,148
34272,52
12533,100
2901787,104
91343249,86
3109444,25
809337,68
16079780,49
80650486,112
16349,9
8221,6
51664648,50
80316732,48
20650934,91
89708691,53
35507441,96
21736,104
8135750,25
14651,104
16205492,48
10236817,43
3535291,100
7587245,132
16205909,12
2695283,9
74102616,32
69246529,68
16124142,67
21994,105
28790778,92
95767036,14
5006,42
10330889,14
16154370,96
77129265,96
92969794,4
718476,18
323777,96
